source,target,weight,interaction
DUSP26,MAPK3,12.0,physical association
DUSP4,MAPK3,1.0,dephosphorylation reaction
DUSP5,ELAVL1,481.0,physical association
E2F1,DUSP6,6.0,physical association
SRPK1,DUSP6,1283.0,phosphorylation reaction
DUT,RHOB,21.0,physical association
DVL2,EGR1,272.0,physical association
TSC2,DVL2,4.0,physical association
DVL2,ZNF165,3001.0,physical association
DVL3,PRPF3,3001.0,physical association
EGR1,DYDC2,272.0,physical association
DYNC1H1,IKBKAP,31.0,physical association
RNF2,DYNC1H1,4574.0,physical association
SUZ12,DYNC1H1,4574.0,physical association
DYNC1I1,EGR1,272.0,physical association
IKBKG,DYNC1LI1,4.0,physical association
RAB11A,DYNC1LI1,4.0,physical association
RAD21,DYNLT1,247.0,physical association
EZH2,DYNLT3,4574.0,physical association
ISG15,DYRK1A,311.0,physical association
DYRK1A,SMAD3,187.0,physical association
TRAF3,DYRK1A,37.0,physical association
MAP2K3,DYRK1B,4.0,physical association
MAPK1,DYRK1B,3.0,phosphorylation reaction
MAPK11,DYRK1B,4.0,physical association
DYRK1B,MAPK14,4.0,physical association
DYRK1B,RANBP9,4.0,physical association
DYRK2,EGR1,272.0,physical association
TOLLIP,DZIP3,788.0,physical association
E2F1,E2F3,6.0,physical association
E2F4,E2F1,9.0,physical association
EP300,E2F1,46.0,physical association
E2F1,EZH2,9.0,physical association
FGFR2,E2F1,6.0,physical association
E2F1,FOS,3.0,physical association
E2F1,GADD45B,6.0,physical association
E2F1,H19,6.0,physical association
E2F1,HCFC1,22.0,physical association
E2F1,KMT2E,6.0,physical association
E2F1,L3MBTL1,22.0,physical association
LAPTM4B,E2F1,5.0,physical association
MFAP1,E2F1,6.0,physical association
E2F1,MIR203A,1.0,physical association
PA2G4,E2F1,7.0,physical association
PDK4,E2F1,2.0,physical association
PHB,E2F1,16.0,physical association
PHF8,E2F1,22.0,physical association
PIN1,E2F1,1.0,physical association
PPARG,E2F1,9.0,physical association
RASSF1,E2F1,6.0,physical association
RB1,E2F1,25.0,physical association
RECQL4,E2F1,2.0,physical association
RELA,E2F1,2.0,physical association
E2F1,RPS3,3.0,physical association
E2F1,SERPINF1,6.0,physical association
SETD1A,E2F1,22.0,physical association
SKP2,E2F1,2.0,physical association
E2F1,SNX19,15.0,physical association
SUZ12,E2F1,15.0,physical association
THBS1,E2F1,1.0,physical association
TIMELESS,E2F1,5.0,physical association
TP53,E2F1,5.0,physical association
ULK1,E2F1,4.0,physical association
E2F1,XIAP,13.0,physical association
ZMYND10,E2F1,6.0,physical association
E2F3,ELAVL1,481.0,physical association
PA2G4,E2F3,7.0,physical association
EP300,E2F4,46.0,physical association
E2F4,PA2G4,7.0,physical association
E2F4,SNX19,15.0,physical association
E2F4,SUZ12,15.0,physical association
E2F4,ULK1,4.0,physical association
E2F5,EGR1,60.0,physical association
E2F5,GFI1,16.0,physical association
E2F5,PA2G4,7.0,physical association
E2F6,EPC1,30.0,physical association
E2F6,EZH2,30.0,physical association
E2F6,SIN3B,30.0,physical association
TRIM23,EAF2,619.0,physical association
EBAG9,ESR1,30.0,physical association
IKZF1,EBF1,3.0,physical association
EBI3,IL12A,2.0,physical association
EIF2AK2,EBNA1BP2,788.0,physical association
RECQL,EBNA1BP2,6.0,physical association
SUZ12,EBNA1BP2,4574.0,physical association
EBP,ELAVL1,481.0,physical association
IL7R,ECH1,111.0,physical association
ECH1,STAT3,3695.0,physical association
TLR1,ECHS1,20.0,physical association
TLR10,ECHS1,20.0,physical association
SRPK1,ECM1,1283.0,phosphorylation reaction
ECSIT,MAP3K7,1.0,physical association
NDUFAF1,ECSIT,14.0,physical association
ECSIT,TRAF6,1.0,physical association
TRAF6,EDA2R,4.0,physical association
TRAF2,EDARADD,4.0,physical association
EIF2AK2,EDC4,788.0,physical association
EED,EEF1G,4574.0,physical association
EED,EFTUD2,4574.0,physical association
EED,EIF4A3,4574.0,physical association
EED,ELAVL1,4574.0,physical association
EED,ENO1,4574.0,physical association
EED,ERH,4574.0,physical association
EZH2,EED,4574.0,physical association
EED,FBL,4574.0,physical association
EED,FLOT1,4574.0,physical association
EED,FLOT2,4574.0,physical association
GTF2I,EED,4574.0,physical association
EED,GTF3C1,4574.0,physical association
EED,GTF3C3,4574.0,physical association
EED,GTF3C4,4574.0,physical association
EED,H1F0,4574.0,physical association
EED,H2AFY,4574.0,physical association
EED,HCFC1,4574.0,physical association
EED,HDAC2,4574.0,physical association
EED,HEATR1,4574.0,physical association
EED,HIST1H1C,4574.0,physical association
EED,HNRNPA0,4574.0,physical association
EED,HNRNPA1,4574.0,physical association
EED,HNRNPA2B1,4574.0,physical association
EED,HNRNPA3,4574.0,physical association
EED,HNRNPC,4574.0,physical association
EED,HNRNPD,4574.0,physical association
EED,HNRNPF,4574.0,physical association
EED,HNRNPH1,4574.0,physical association
EED,HNRNPH2,4574.0,physical association
EED,HNRNPH3,4574.0,physical association
EED,HNRNPK,4574.0,physical association
EED,HNRNPL,4574.0,physical association
EED,HNRNPM,4574.0,physical association
EED,HNRNPR,4574.0,physical association
EED,HNRNPU,4574.0,physical association
EED,HNRNPUL2,4574.0,physical association
EED,HP1BP3,4574.0,physical association
EED,HSPA8,4574.0,physical association
EED,ILF2,4574.0,physical association
EED,ILF3,4574.0,physical association
EED,IMP3,4574.0,physical association
EED,INTS3,4574.0,physical association
EED,ITGA4,14.0,physical association
ITGAE,EED,14.0,physical association
ITGB7,EED,14.0,physical association
EED,KDM1A,4574.0,physical association
EED,KDM2A,4574.0,physical association
EED,KDM5B,14.0,physical association
EED,KPNB1,4574.0,physical association
EED,KRT1,4574.0,physical association
EED,KRT17,4574.0,physical association
EED,KRT18,4574.0,physical association
EED,KRT19,4574.0,physical association
EED,KRT2,4574.0,physical association
EED,KRT8,4574.0,physical association
EED,LBR,4574.0,physical association
EED,LIG3,4574.0,physical association
EED,LMNB1,4574.0,physical association
EED,M6PR,4574.0,physical association
EED,MAGT1,4574.0,physical association
EED,MATR3,4574.0,physical association
EED,MEN1,4574.0,physical association
EED,MTA1,4574.0,physical association
EED,MYBBP1A,4574.0,physical association
EED,MYH10,4574.0,physical association
EED,NAT10,4574.0,physical association
EED,NIPBL,4574.0,physical association
EED,NOC2L,4574.0,physical association
EED,NONO,4574.0,physical association
EED,NOP2,4574.0,physical association
EED,NOP56,4574.0,physical association
EED,NOP58,4574.0,physical association
EED,NPM3,4574.0,physical association
EED,NUMA1,4574.0,physical association
EED,NUP107,4574.0,physical association
EED,NUP133,4574.0,physical association
EED,NUP160,4574.0,physical association
EED,NUP205,4574.0,physical association
EED,NUP210,4574.0,physical association
EED,NUP93,4574.0,physical association
EED,NXF1,4574.0,physical association
EED,OSTC,4574.0,physical association
EED,PBRM1,4574.0,physical association
EED,PCBP1,4574.0,physical association
EED,PCBP2,4574.0,physical association
EED,PDCD11,4574.0,physical association
EED,PDS5A,4574.0,physical association
EED,PDS5B,4574.0,physical association
EED,PHB,4574.0,physical association
EED,PHC2,4574.0,physical association
EED,PHC3,4574.0,physical association
EED,PKP3,4574.0,physical association
EED,PLEC,4574.0,physical association
EED,PNO1,4574.0,physical association
EED,POLR2A,4574.0,physical association
EED,PPIB,4574.0,physical association
EED,PPP1CB,4574.0,physical association
EED,PRKDC,4574.0,physical association
EED,PRPF19,4574.0,physical association
EED,PRPF40A,4574.0,physical association
EED,PRPF8,4574.0,physical association
EED,PTBP1,4574.0,physical association
EED,PUF60,4574.0,physical association
EED,PWP2,4574.0,physical association
EED,RAB7A,4574.0,physical association
EED,RAC1,4574.0,physical association
EED,RAD50,4574.0,physical association
EED,RALY,4574.0,physical association
EED,RAN,4574.0,physical association
EED,RANBP2,4574.0,physical association
EED,RBM14,4574.0,physical association
EED,RBM39,4574.0,physical association
EED,RBMX,4574.0,physical association
EED,RFC5,4574.0,physical association
EED,RNF2,4574.0,physical association
EED,RPL11,4574.0,physical association
EED,RPL13A,4574.0,physical association
EED,RPL14,4574.0,physical association
EED,RPL18,4574.0,physical association
EED,RPL22,4574.0,physical association
EED,RPL23,4574.0,physical association
EED,RPL24,4574.0,physical association
EED,RPL27A,4574.0,physical association
EED,RPL30,4574.0,physical association
EED,RPL31,4574.0,physical association
EED,RPL7,4574.0,physical association
EED,RPL7A,4574.0,physical association
EED,RPL8,4574.0,physical association
EED,RPS14,4574.0,physical association
EED,RPS16,4574.0,physical association
EED,RPS23,4574.0,physical association
EED,RPS3,4574.0,physical association
EED,RPS4X,4574.0,physical association
EED,RPS8,4574.0,physical association
EED,RSL1D1,4574.0,physical association
EED,RYBP,4574.0,physical association
EED,SAFB,4574.0,physical association
EED,SCAF4,4574.0,physical association
EED,SF3B1,4574.0,physical association
EED,SF3B3,4574.0,physical association
EED,SFPQ,4574.0,physical association
EED,SMARCA1,4574.0,physical association
EED,SMARCA4,4574.0,physical association
EED,SMARCA5,4574.0,physical association
EED,SMC1A,4574.0,physical association
EED,SMC3,4574.0,physical association
EED,SMCHD1,4574.0,physical association
EED,SNRNP200,4574.0,physical association
EED,SNRPA,4574.0,physical association
EED,SNRPD1,4574.0,physical association
EED,SNRPD2,4574.0,physical association
EED,SNRPD3,4574.0,physical association
EED,SNRPF,4574.0,physical association
EED,SON,4574.0,physical association
EED,SRSF1,4574.0,physical association
EED,SRSF10,4574.0,physical association
EED,SRSF3,4574.0,physical association
EED,SRSF6,4574.0,physical association
EED,SRSF7,4574.0,physical association
EED,SRSF9,4574.0,physical association
EED,SSRP1,4574.0,physical association
EED,SUPT16H,4574.0,physical association
EED,SYNCRIP,4574.0,physical association
TAF15,EED,4574.0,physical association
EED,TARDBP,4574.0,physical association
EED,TBL3,4574.0,physical association
EED,THOC2,4574.0,physical association
EED,TM7SF2,4574.0,physical association
EED,TOP1,4574.0,physical association
EED,TRA2A,4574.0,physical association
EED,TRA2B,4574.0,physical association
EED,TRIM28,4574.0,physical association
EED,TRIP12,4574.0,physical association
EED,TRRAP,4574.0,physical association
EED,TUBA1B,4574.0,physical association
EED,UTP20,4574.0,physical association
EED,VARS,4574.0,physical association
EED,WDR3,4574.0,physical association
EED,XRCC6,4574.0,physical association
EED,ZMYM2,4574.0,physical association
EED,ZNF326,4574.0,physical association
EED,ZNF638,4574.0,physical association
EED,ZNF687,4574.0,physical association
JDP2,EEF1A1,26.0,physical association
EEF1A1,MYSM1,40.0,physical association
NFKBIL1,EEF1A1,6.0,physical association
TLR2,EEF1A1,3.0,physical association
TPT1,EEF1A1,2.0,physical association
YWHAQ,EEF1A1,3.0,physical association
ISG15,EEF1A2,311.0,physical association
YWHAE,EEF1A2,123.0,physical association
TPT1,EEF1B2,2.0,physical association
JDP2,EEF1D,26.0,physical association
RNF2,EEF1D,4574.0,physical association
ISG15,EEF1G,311.0,physical association
JDP2,EEF1GP1,26.0,physical association
EEF2,EEF2K,1.0,phosphorylation reaction
ISG15,EEF2,311.0,physical association
RNF2,EEF2,4574.0,physical association
TLR2,EEF2,3.0,physical association
EEF2,UBB,3624.0,ubiquitination reaction
EFCAB6,EGR1,272.0,physical association
IL16,EFEMP2,3001.0,physical association
EFEMP2,RHOXF2,3001.0,physical association
EFHD2,ELAVL1,481.0,physical association
EFNA2,KIR3DL1,21.0,physical association
LYL1,EFNA5,171.0,physical association
PLCG1,EFS,89.0,physical association
EZH2,EFTUD2,4574.0,physical association
SUZ12,EFTUD2,4574.0,physical association
EGFR,EGR1,272.0,physical association
EGFR,ERRFI1,17.0,physical association
FOS,EGFR,18.0,physical association
GAPDH,EGFR,46.0,physical association
EGFR,GRB2,46.0,physical association
EGFR,HOXC10,46.0,physical association
EGFR,ICAM1,46.0,physical association
ITGB4,EGFR,2.0,physical association
EGFR,JAK1,15.0,physical association
EGFR,JAK2,15.0,physical association
EGFR,LYN,46.0,physical association
EGFR,MUC1,1.0,physical association
EGFR,NFKB1,8.0,physical association
EGFR,NOS2,18.0,physical association
EGFR,PTK2B,4.0,physical association
EGFR,PTPN1,1.0,physical association
EGFR,PTPN11,5.0,physical association
EGFR,S100A7,46.0,physical association
EGFR,S100A9,46.0,physical association
EGFR,SEC13,46.0,physical association
EGFR,SFN,46.0,physical association
EGFR,SLC3A2,46.0,physical association
SOCS4,EGFR,6.0,physical association
EGFR,SOCS5,4.0,physical association
EGFR,SRC,4.0,physical association
EGFR,STAT1,15.0,physical association
EGFR,STAT3,18.0,physical association
EGFR,TLR2,12.0,physical association
EGFR,TLR4,12.0,physical association
EGFR,TUBA1A,46.0,physical association
EGLN1,EGLN2,28.0,physical association
EGLN3,EGLN1,28.0,physical association
EPAS1,EGLN1,22.0,physical association
EGLN1,FKBP8,28.0,physical association
EGLN1,HIF1A,28.0,physical association
HIF1AN,EGLN1,28.0,physical association
EGLN2,EGLN3,28.0,physical association
HIF1A,EGLN2,28.0,physical association
EGLN2,UBE2V1,28.0,physical association
EGLN3,EPAS1,22.0,physical association
FKBP8,EGLN3,28.0,physical association
HIF1A,EGLN3,28.0,physical association
EGR1,EGR2,272.0,physical association
EGR3,EGR1,10.0,physical association
ELF2,EGR1,272.0,physical association
ELOF1,EGR1,272.0,physical association
EMC2,EGR1,272.0,physical association
EGR1,EN1,272.0,physical association
EGR1,ENG,60.0,physical association
EP300,EGR1,46.0,physical association
EGR1,EPHB1,272.0,physical association
ERAP1,EGR1,272.0,physical association
EGR1,ERLIN1,60.0,physical association
EGR1,ETF1,60.0,physical association
EGR1,ETNK2,272.0,physical association
ETS2,EGR1,272.0,physical association
EGR1,ETV5,137.0,physical association
EVL,EGR1,60.0,physical association
EZH2,EGR1,3.0,physical association
FAH,EGR1,272.0,physical association
EGR1,FAS,137.0,physical association
EGR1,FASLG,272.0,physical association
EGR1,FKBP5,137.0,physical association
FOLH1,EGR1,4.0,physical association
FOSL2,EGR1,272.0,physical association
EGR1,FOXA3,60.0,physical association
EGR1,FOXF2,60.0,physical association
EGR1,FUT1,137.0,physical association
GABPA,EGR1,137.0,physical association
GADD45B,EGR1,137.0,physical association
EGR1,GBA2,272.0,physical association
EGR1,GBP2,272.0,physical association
EGR1,GCLC,137.0,physical association
GDAP1,EGR1,272.0,physical association
EGR1,GDF5,272.0,physical association
EGR1,GGPS1,272.0,physical association
EGR1,GLI2,272.0,physical association
EGR1,GLUL,272.0,physical association
GLYCTK,EGR1,60.0,physical association
EGR1,GMPS,272.0,physical association
EGR1,GNG5,272.0,physical association
EGR1,GOLPH3L,272.0,physical association
EGR1,GPN3,272.0,physical association
EGR1,GPR63,272.0,physical association
EGR1,GRB2,137.0,physical association
GSDMB,EGR1,272.0,physical association
EGR1,GSTA3,272.0,physical association
GTPBP4,EGR1,272.0,physical association
EGR1,GUK1,137.0,physical association
EGR1,GYS1,272.0,physical association
H2AFV,EGR1,137.0,physical association
EGR1,H3F3A,272.0,physical association
HADHA,EGR1,272.0,physical association
EGR1,HAS1,272.0,physical association
EGR1,HAX1,137.0,physical association
HBP1,EGR1,137.0,physical association
EGR1,HDAC1,137.0,physical association
EGR1,HDAC2,137.0,physical association
HDAC9,EGR1,272.0,physical association
EGR1,HECTD3,272.0,physical association
HERC5,EGR1,272.0,physical association
EGR1,HHEX,137.0,physical association
HIF1A,EGR1,2.0,physical association
EGR1,HK1,272.0,physical association
EGR1,HLX,272.0,physical association
HMGCS1,EGR1,137.0,physical association
EGR1,HMMR,137.0,physical association
EGR1,HNRNPK,137.0,physical association
HOXA2,EGR1,272.0,physical association
EGR1,HOXB4,60.0,physical association
HOXB7,EGR1,272.0,physical association
HSD17B2,EGR1,272.0,physical association
HSF4,EGR1,272.0,physical association
HTN3,EGR1,272.0,physical association
EGR1,IDS,137.0,physical association
IFITM2,EGR1,272.0,physical association
EGR1,IFNGR1,137.0,physical association
EGR1,IGSF8,60.0,physical association
IKBKG,EGR1,137.0,physical association
EGR1,IL11RA,272.0,physical association
IL15,EGR1,272.0,physical association
EGR1,IL18R1,272.0,physical association
EGR1,IL1A,272.0,physical association
EGR1,IL1R1,272.0,physical association
IL2,EGR1,40.0,physical association
IL27,EGR1,60.0,physical association
IL4,EGR1,10.0,physical association
IMPDH2,EGR1,137.0,physical association
ISL2,EGR1,272.0,physical association
ITGA5,EGR1,272.0,physical association
EGR1,ITM2C,272.0,physical association
ITPK1,EGR1,272.0,physical association
EGR1,IVNS1ABP,272.0,physical association
EGR1,JUN,137.0,physical association
KANK2,EGR1,272.0,physical association
EGR1,KATNA1,272.0,physical association
EGR1,KCNK2,272.0,physical association
KCNK3,EGR1,272.0,physical association
EGR1,KDM3A,137.0,physical association
KDSR,EGR1,272.0,physical association
KHSRP,EGR1,272.0,physical association
KIF15,EGR1,137.0,physical association
KIF20A,EGR1,137.0,physical association
EGR1,KIF2C,137.0,physical association
EGR1,KIF5C,272.0,physical association
EGR1,KIR2DL3,272.0,physical association
KIR2DL4,EGR1,272.0,physical association
KISS1R,EGR1,272.0,physical association
EGR1,KITLG,137.0,physical association
KLF10,EGR1,60.0,physical association
KLF11,EGR1,60.0,physical association
KLF2,EGR1,60.0,physical association
EGR1,KLF4,60.0,physical association
KLF5,EGR1,60.0,physical association
EGR1,KMT2B,137.0,physical association
KMT2E,EGR1,137.0,physical association
EGR1,KRT14,272.0,physical association
EGR1,KRT16,272.0,physical association
EGR1,KRT17,137.0,physical association
KRT85,EGR1,272.0,physical association
KRT86,EGR1,272.0,physical association
KRTAP12-1,EGR1,272.0,physical association
EGR1,L3MBTL1,137.0,physical association
EGR1,LDOC1,272.0,physical association
LEF1,EGR1,60.0,physical association
EGR1,LIG1,137.0,physical association
LIMK1,EGR1,272.0,physical association
LONP1,EGR1,272.0,physical association
EGR1,LPAR3,272.0,physical association
EGR1,LPXN,272.0,physical association
EGR1,LRP2,272.0,physical association
LRRC29,EGR1,60.0,physical association
LYL1,EGR1,171.0,physical association
MAGI2,EGR1,272.0,physical association
EGR1,MAP2,272.0,physical association
MAP2K1,EGR1,272.0,physical association
MAP2K2,EGR1,137.0,physical association
MAP2K5,EGR1,272.0,physical association
EGR1,MAP3K7,272.0,physical association
EGR1,MAP3K8,137.0,physical association
MAP4,EGR1,272.0,physical association
EGR1,MAP7,272.0,physical association
MAPK1,EGR1,137.0,physical association
MAX,EGR1,272.0,physical association
MCHR1,EGR1,272.0,physical association
EGR1,MCM6,137.0,physical association
MCM7,EGR1,60.0,physical association
EGR1,MDM2,11.0,physical association
EGR1,MEF2D,60.0,physical association
METTL7B,EGR1,137.0,physical association
MGARP,EGR1,272.0,physical association
EGR1,MIIP,137.0,physical association
MIR10A,EGR1,40.0,physical association
EGR1,MIR124-3,40.0,physical association
EGR1,MIR125A,40.0,physical association
EGR1,MIR130B,40.0,physical association
MIR132,EGR1,40.0,physical association
EGR1,MIR135B,60.0,physical association
EGR1,MIR141,40.0,physical association
MIR142,EGR1,40.0,physical association
EGR1,MIR146B,40.0,physical association
EGR1,MIR148A,40.0,physical association
EGR1,MIR149,40.0,physical association
EGR1,MIR152,40.0,physical association
MIR17HG,EGR1,40.0,physical association
EGR1,MIR183,40.0,physical association
EGR1,MIR185,40.0,physical association
EGR1,MIR191,40.0,physical association
EGR1,MIR199B,40.0,physical association
EGR1,MIR200B,40.0,physical association
MIR212,EGR1,40.0,physical association
EGR1,MIR219A2,40.0,physical association
EGR1,MIR23A,40.0,physical association
EGR1,MIR23B,40.0,physical association
MIR24-2,EGR1,40.0,physical association
EGR1,MIR25,40.0,physical association
EGR1,MIR27A,40.0,physical association
EGR1,MIR301B,40.0,physical association
EGR1,MIR30E,40.0,physical association
EGR1,MIR32,40.0,physical association
EGR1,MIR326,40.0,physical association
EGR1,MIR335,40.0,physical association
EGR1,MIR425,40.0,physical association
EGR1,MIR455,40.0,physical association
EGR1,MIR596,40.0,physical association
EGR1,MIR642A,40.0,physical association
MIR92B,EGR1,40.0,physical association
EGR1,MIR95,40.0,physical association
EGR1,MIR96,40.0,physical association
EGR1,MIR99B,40.0,physical association
MKL1,EGR1,137.0,physical association
EGR1,MLLT10,60.0,physical association
EGR1,MLLT11,137.0,physical association
EGR1,MMP9,272.0,physical association
MOAP1,EGR1,60.0,physical association
MRPS30,EGR1,272.0,physical association
EGR1,MTAP,272.0,physical association
MUC16,EGR1,272.0,physical association
EGR1,MUT,272.0,physical association
MVP,EGR1,272.0,physical association
EGR1,MYADM,137.0,physical association
EGR1,MYB,60.0,physical association
MYD88,EGR1,137.0,physical association
EGR1,MYLIP,60.0,physical association
EGR1,MYOC,272.0,physical association
EGR1,NAB1,137.0,physical association
NAB2,EGR1,137.0,physical association
EGR1,NASP,137.0,physical association
NDRG1,EGR1,5.0,physical association
NDUFB9,EGR1,272.0,physical association
NFATC1,EGR1,40.0,physical association
EGR1,NFATC2,40.0,physical association
NFIC,EGR1,272.0,physical association
EGR1,NFIL3,60.0,physical association
NFIX,EGR1,272.0,physical association
EGR1,NFYA,137.0,physical association
EGR1,NME1,272.0,physical association
EGR1,NME1-NME2,272.0,physical association
EGR1,NOLC1,137.0,physical association
EGR1,NOS1,272.0,physical association
EGR1,NOSIP,272.0,physical association
NPBWR1,EGR1,272.0,physical association
EGR1,NPM1,137.0,physical association
NR4A1,EGR1,60.0,physical association
EGR1,NT5E,272.0,physical association
EGR1,NUP133,137.0,physical association
EGR1,OPN4,272.0,physical association
EGR1,OR2W1,272.0,physical association
OSM,EGR1,272.0,physical association
PAK6,EGR1,272.0,physical association
EGR1,PANX3,272.0,physical association
PAX6,EGR1,60.0,physical association
PBX4,EGR1,60.0,physical association
PCM1,EGR1,137.0,physical association
EGR1,PCYT1A,272.0,physical association
PDE6B,EGR1,272.0,physical association
EGR1,PDSS1,60.0,physical association
PENK,EGR1,272.0,physical association
EGR1,PER2,137.0,physical association
EGR1,PGC,272.0,physical association
PGM2,EGR1,272.0,physical association
EGR1,PID1,60.0,physical association
EGR1,PIK3R3,137.0,physical association
EGR1,PINX1,272.0,physical association
EGR1,PIP4K2A,272.0,physical association
EGR1,PLAUR,137.0,physical association
EGR1,PLEKHG2,137.0,physical association
EGR1,PLSCR1,137.0,physical association
PNMA1,EGR1,272.0,physical association
EGR1,PNRC1,137.0,physical association
POLR3E,EGR1,272.0,physical association
POU4F1,EGR1,272.0,physical association
EGR1,PPARD,60.0,physical association
EGR1,PPIH,272.0,physical association
PPIL2,EGR1,60.0,physical association
PPP1R35,EGR1,137.0,physical association
PPP2CA,EGR1,272.0,physical association
EGR1,PRCP,272.0,physical association
PRKACA,EGR1,272.0,physical association
PRKCSH,EGR1,272.0,physical association
PRKX,EGR1,272.0,physical association
EGR1,PRSS23,272.0,physical association
PRTN3,EGR1,272.0,physical association
PSD3,EGR1,272.0,physical association
EGR1,PSG1,272.0,physical association
EGR1,PSG4,272.0,physical association
EGR1,PSG9,272.0,physical association
EGR1,PTP4A1,137.0,physical association
PTPN13,EGR1,272.0,physical association
EGR1,PTPN18,60.0,physical association
PTPN6,EGR1,60.0,physical association
EGR1,PTPRCAP,272.0,physical association
EGR1,PTPRN2,272.0,physical association
PTPRO,EGR1,272.0,physical association
EGR1,PURA,1.0,physical association
QRICH1,EGR1,137.0,physical association
EGR1,RAB40A,272.0,physical association
RAD51,EGR1,137.0,physical association
RAPGEF6,EGR1,137.0,physical association
EGR1,RBM15,137.0,physical association
EGR1,RBMY1J,272.0,physical association
EGR1,RELA,10.0,physical association
EGR1,RELT,272.0,physical association
REST,EGR1,60.0,physical association
RGS11,EGR1,272.0,physical association
EGR1,RGS14,272.0,physical association
EGR1,RGS17,60.0,physical association
EGR1,RGS3,272.0,physical association
EGR1,RHAG,272.0,physical association
EGR1,RIF1,137.0,physical association
RNF139,EGR1,272.0,physical association
EGR1,RNF168,137.0,physical association
RRAS2,EGR1,272.0,physical association
EGR1,RTN2,272.0,physical association
RUNDC3B,EGR1,272.0,physical association
EGR1,S100A7A,1.0,physical association
SARNP,EGR1,137.0,physical association
SEMA3B,EGR1,272.0,physical association
SENP1,EGR1,272.0,physical association
EGR1,SEPT6,137.0,physical association
SERPINB13,EGR1,272.0,physical association
EGR1,SGCD,272.0,physical association
EGR1,SHC1,137.0,physical association
EGR1,SLAMF7,272.0,physical association
EGR1,SLC11A1,272.0,physical association
SLC15A1,EGR1,272.0,physical association
SLC18A1,EGR1,272.0,physical association
SLC24A1,EGR1,272.0,physical association
SLC45A2,EGR1,272.0,physical association
SLC6A12,EGR1,272.0,physical association
SLC6A6,EGR1,272.0,physical association
EGR1,SLC8A1,272.0,physical association
EGR1,SLN,272.0,physical association
EGR1,SLPI,272.0,physical association
SMAD1,EGR1,272.0,physical association
SMAD3,EGR1,137.0,physical association
SMAD7,EGR1,60.0,physical association
SMARCB1,EGR1,137.0,physical association
SMPD1,EGR1,137.0,physical association
SNX25,EGR1,272.0,physical association
SOCS1,EGR1,12.0,physical association
SOD1,EGR1,137.0,physical association
SORD,EGR1,272.0,physical association
SOX11,EGR1,272.0,physical association
EGR1,SOX18,1.0,physical association
SOX5,EGR1,60.0,physical association
SP1,EGR1,137.0,physical association
EGR1,SPOCD1,137.0,physical association
EGR1,SPTAN1,272.0,physical association
EGR1,SRF,3.0,physical association
SS18,EGR1,3.0,physical association
SSRP1,EGR1,3.0,physical association
EGR1,SSX2IP,137.0,physical association
STAP1,EGR1,272.0,physical association
STARD13,EGR1,272.0,physical association
EGR1,STAT3,137.0,physical association
STC1,EGR1,272.0,physical association
EGR1,STXBP3,272.0,physical association
SUPT16H,EGR1,3.0,physical association
TAF6,EGR1,272.0,physical association
EGR1,TBC1D2,137.0,physical association
TBCA,EGR1,272.0,physical association
EGR1,TBX2,5.0,physical association
EGR1,TCERG1,137.0,physical association
TCF7,EGR1,60.0,physical association
EGR1,TGFB1,60.0,physical association
TGFBR2,EGR1,9.0,physical association
EGR1,TIGD6,272.0,physical association
EGR1,TIMP2,60.0,physical association
EGR1,TLE4,272.0,physical association
TM2D2,EGR1,137.0,physical association
TM9SF2,EGR1,272.0,physical association
TMEM74B,EGR1,272.0,physical association
TMEM97,EGR1,137.0,physical association
TMEM98,EGR1,272.0,physical association
EGR1,TNF,137.0,physical association
EGR1,TNIP1,60.0,physical association
TNP2,EGR1,272.0,physical association
TOMM22,EGR1,272.0,physical association
EGR1,TP53,11.0,physical association
TPT1,EGR1,137.0,physical association
TRAF6,EGR1,272.0,physical association
TRAPPC9,EGR1,272.0,physical association
EGR1,TRIM39,272.0,physical association
EGR1,TRIM45,272.0,physical association
TRPV5,EGR1,272.0,physical association
EGR1,TTLL3,272.0,physical association
EGR1,UBE4B,272.0,physical association
UBP1,EGR1,137.0,physical association
EGR1,VAMP2,272.0,physical association
VAV1,EGR1,137.0,physical association
VPS35,EGR1,272.0,physical association
WT1,EGR1,60.0,physical association
EGR1,YAP1,5.0,physical association
EGR1,YTHDF2,272.0,physical association
YWHAH,EGR1,137.0,physical association
ZCWPW1,EGR1,272.0,physical association
ZDHHC13,EGR1,272.0,physical association
EGR1,ZDHHC9,272.0,physical association
EGR1,ZFP36,137.0,physical association
ZNF146,EGR1,272.0,physical association
ZNF207,EGR1,272.0,physical association
EGR1,ZNF345,272.0,physical association
ZNF410,EGR1,272.0,physical association
ZNF536,EGR1,272.0,physical association
EGR1,ZNF644,137.0,physical association
ZNF74,EGR1,272.0,physical association
EGR3,EGR2,10.0,physical association
EGR3,IL4,10.0,physical association
IL2,EGR4,40.0,physical association
NFATC1,EGR4,40.0,physical association
EGR4,NFATC2,40.0,physical association
EGR4,TNF,40.0,physical association
MYC,EHMT1,52.0,physical association
RELA,EHMT1,52.0,physical association
ELANE,EHMT2,3.0,physical association
EHMT2,GFI1,16.0,physical association
HDAC1,EHMT2,16.0,physical association
MECOM,EHMT2,30.0,physical association
MYC,EHMT2,16.0,physical association
EHMT2,PRRC2B,3001.0,physical association
RICTOR,EHMT2,86.0,physical association
EIF1,IL2RA,4.0,physical association
